,v,T,kv_C,kv_Mo,kv_Mn,kv_Si
181,0.9051000000000007,1755.35081573946,0.557031126974962,0.8549682431368433,0.852343708991654,0.8281455041730093
182,0.9101000000000007,1755.2801059019093,0.5581906706455161,0.8553478875451548,0.8527302235485054,0.8285953614993979
183,0.9151000000000007,1755.2095925931078,0.5593441595739127,0.8557255495796565,0.8531147198579709,0.8290428698240302
184,0.9201000000000007,1755.1392751744038,0.5604916410603616,0.8561012447268372,0.8534972136867872,0.8294880474975262
185,0.9251000000000007,1755.0691530019553,0.561633161913667,0.8564749883122955,0.8538777206378889,0.8299309126798607
186,0.9301000000000007,1754.9992254269964,0.562768768457593,0.8568467955028237,0.854256256152531,0.830371483342832
187,0.9351000000000007,1754.9294917960942,0.56389850653713,0.8572166813084595,0.8546328355123768,0.8308097772724925
188,0.9401000000000007,1754.8599514513994,0.5650224215246639,0.857584660584506,0.8550074738415546,0.8312458120715428
189,0.9451000000000007,1754.790603730888,0.5661405583260501,0.8579507480335202,0.8553801861086834,0.8316796051616884
190,0.9501000000000007,1754.7214479685956,0.5672529613865956,0.8583149582072714,0.8557509871288652,0.8321111737859597
191,0.9551000000000007,1754.6524834948452,0.5683596746969466,0.8586773055086697,0.8561198915656489,0.832540535010997
192,0.9601000000000007,1754.583709636467,0.5694607417988881,0.8590378041936636,0.8564869139329627,0.8329677057292996
193,0.9651000000000007,1754.5151257170116,0.570556205791054,0.8593964683731108,0.856852068597018,0.8333927026614422
194,0.9701000000000007,1754.4467310569578,0.5716461093345517,0.8597533120146186,0.8572153697781839,0.833815542358256
195,0.9751000000000007,1754.3785249739124,0.5727304946584985,0.8601083489443573,0.8575768315528329,0.8342362412029771
196,0.9801000000000007,1754.3105067828033,0.5738094035654767,0.860461592848846,0.857936467855159,0.8346548154133631
197,0.9851000000000008,1754.2426757960698,0.574882877436905,0.8608130572767115,0.8582942924789683,0.8350712810437761
198,0.9901000000000008,1754.1750313238422,0.5759509572383299,0.8611627556404201,0.8586503190794432,0.8354856539872368
199,0.9951000000000008,1754.107572674121,0.5770136835246354,0.8615107012179841,0.8590045611748786,0.8358979499774448
