v,Cs_C,Cs_Mn,Cs_Al,T
0.5710999999999926,0.004831241205203506,0.004171220621781693,0.03652535241518925,1778.7811057502256
0.5715999999999926,0.004833057464511599,0.004171503199399639,0.03652481036634403,1778.7751330395163
0.5720999999999925,0.0048348725884415685,0.004171785578698011,0.03652426854872937,1778.769166138676
0.5725999999999924,0.004836686578038408,0.004172067759878512,0.036523726962279214,1778.7632050374746
0.5730999999999924,0.004838499434344515,0.00417234974314258,0.03652318560693928,1778.7572497252809
0.5735999999999923,0.004840311158402154,0.00417263152869112,0.036522644482643064,1778.7513001918098
0.5740999999999923,0.004842121751251752,0.004172913116725156,0.03652210358933366,1778.745356426646
0.5745999999999922,0.00484393121393216,0.004173194507445403,0.03652156292694967,1778.7394184192742
0.5750999999999922,0.004845739547482395,0.004173475701052011,0.03652102249542816,1778.7334861596134
0.5755999999999921,0.004847546752938751,0.004173756697745474,0.03652048229470688,1778.7275596372015
0.5760999999999921,0.004849352831336862,0.004174037497725059,0.036519942324725704,1778.7216388417132
0.576599999999992,0.004851157783711217,0.0041743181011909035,0.03651940258542343,1778.7157237629135
0.577099999999992,0.004852961611095175,0.0041745985083421,0.03651886307673625,1778.7098143905976
0.5775999999999919,0.004854764314520649,0.004174878719377724,0.036518323798600136,1778.7039107145004
0.5780999999999918,0.0048565658950182,0.004175158734496698,0.03651778475095699,1778.6980127243667
0.5785999999999918,0.004858366353617901,0.004175438553897534,0.03651724593373564,1778.6921204101984
0.5790999999999917,0.00486016569134761,0.004175718177778425,0.03651670734688078,1778.6862337616715
0.5795999999999917,0.004861963909234269,0.004175997606337477,0.03651616899032596,1778.6803527686188
0.5800999999999916,0.004863761008304569,0.004176276839772524,0.03651563086400626,1778.6744774211427
0.5805999999999916,0.0048655569895827986,0.004176555878281088,0.03651509296785841,1778.6686077090494
0.5810999999999915,0.004867351854092242,0.004176834722060399,0.03651455530182001,1778.6627436222175
0.5815999999999915,0.004869145602855642,0.004177113371307761,0.03651401786582257,1778.6568851507204
0.5820999999999914,0.004870938236893752,0.0041773918262194495,0.03651348065980625,1778.6510322844742
0.5825999999999913,0.004872729757226637,0.004177670086992441,0.0365129436837027,1778.6451850135165
0.5830999999999913,0.004874520164873125,0.004177948153822802,0.03651240693744755,1778.6393433279309
