,v,T,kv_C,kv_Mo,kv_Mn,kv_Si
124,0.6201000000000004,1767.0362361040457,0.6136960805780602,0.7874972629735058,0.8666520691920299,0.8045763082986646
125,0.6251000000000004,1766.9759328930804,0.6151007199476403,0.7882699440040726,0.8671369354956003,0.8052868882263109
126,0.6301000000000004,1766.9157895480841,0.6164951815085864,0.7890370263024419,0.8676182885298166,0.8059923193971451
127,0.6351000000000004,1766.855805947661,0.6178795754819149,0.789798570500325,0.8680961663417806,0.8066926575698508
128,0.6401000000000004,1766.795981944488,0.6192540105028417,0.7905546363570968,0.868570606431192,0.8073879577008849
129,0.6451000000000005,1766.7363173663807,0.6206185936492008,0.7913052827754283,0.8690416457601605,0.808078273958856
130,0.6501000000000005,1766.676812017322,0.6219734304692525,0.7920505678165847,0.8695093207628027,0.8087636597385903
131,0.6551000000000005,1766.617465678449,0.6233186250088963,0.792790548715394,0.8699736673546367,0.8094441676748987
132,0.6601000000000005,1766.5582781090086,0.6246542798383093,0.7935252818949011,0.8704347209417771,0.8101198496560528
133,0.6651000000000005,1766.4992490472769,0.6259804960780159,0.7942548229807082,0.8708925164299344,0.8107907568369729
134,0.6701000000000005,1766.440378211444,0.6272973734244068,0.7949792268150132,0.871347088233223,0.8114569396521373
135,0.6751000000000005,1766.3816653004699,0.6286050101747246,0.795698547470353,0.8717984702827871,0.8121184478282225
136,0.6801000000000005,1766.3231099949064,0.6299035032515211,0.7964128382630586,0.8722466960352424,0.812775330396476
137,0.6851000000000005,1766.2647119576927,0.6311929482266045,0.7971221517664275,0.8726917984809421,0.813427635704829
138,0.6901000000000005,1766.2064708349183,0.63247343934449,0.7978265398236234,0.8731338101520727,0.8140754114297618
139,0.6951000000000005,1766.1483862565635,0.6337450695453604,0.7985260535603074,0.8735727631305793,0.814718704587918
140,0.7001000000000005,1766.0904578372088,0.6350079304875527,0.7992207433970072,0.8740086890559272,0.8153575615474795
141,0.7051000000000005,1766.0326851767213,0.6362621125695829,0.7999106590612329,0.8744416191327056,0.81599202803931
142,0.7101000000000005,1765.9750678609166,0.6375077049517158,0.8005958495993426,0.8748715841380729,0.8166221491678654
143,0.7151000000000005,1765.917605462195,0.6387447955770938,0.8012763633881648,0.8752986144290492,0.8172479694218825
144,0.7201000000000005,1765.860297540158,0.639973471192436,0.8019522481463847,0.8757227399496632,0.8178695326848513
145,0.7251000000000005,1765.803143642199,0.6411938173683143,0.8026235509456987,0.8761439902379501,0.8184868822452717
146,0.7301000000000005,1765.7461433040773,0.6424059185190191,0.8032903182217419,0.8765623944328086,0.8191000608067023
147,0.7351000000000005,1765.6892960504663,0.6436098579220255,0.8039525957847957,0.8769779812807218,0.8197091104976095
148,0.7401000000000005,1765.632601395488,0.6448057177370649,0.80461042883028,0.8773907791423395,0.8203140728810149
149,0.7451000000000005,1765.576058843223,0.6459935790248146,0.8052638619490337,0.8778008159989299,0.820914988963949
150,0.7501000000000005,1765.519667888206,0.6471735217652157,0.8059129391373908,0.8782081194587027,0.8215118992067195
151,0.7551000000000005,1765.4634280159016,0.6483456248754237,0.8065577038070559,0.8786127167630057,0.8221048435319912
152,0.7601000000000006,1765.4073387031635,0.6495099662274023,0.8071981987947819,0.8790146347923978,0.8226938613336866
153,0.7651000000000006,1765.3513994186785,0.6506666226651708,0.8078344663718567,0.8794139000726026,0.8232789914857107
